identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
30485147,A6122,2584,Nugan Hand Bank Volume 4,1982 - 1984,1982,1984,Open with exception,Canberra,False,0
30485148,A6122,2585,Nugan Hand Bank Volume 5,1982 - 1982,1982,1982,Open with exception,Canberra,False,0
30485149,A6122,2586,Nugan Hand Bank Volume 6,1982 - 1983,1982,1983,Open with exception,Canberra,False,0
30485150,A6122,2587,Nugan Hand Bank Volume 7,1983 - 1984,1983,1984,Open with exception,Canberra,False,0
30485151,A6122,2588,Nugan Hand Bank Volume 8,1983 - 1983,1983,1983,Open with exception,Canberra,False,0
30485194,A6122,2591,West Australian Freedom Collective Volume 2,1980 - 1982,1980,1982,Open with exception,Canberra,False,0
30485195,A6122,2592,West Australian Freedom Collective Volume 3,1982 - 1983,1982,1983,Open with exception,Canberra,False,0
30485217,A6122,2599,Operation Adjutant Volume 4 part 2 - M J Brown journal 1958,1958 - 1958,1958,1958,Open with exception,Canberra,True,44
30485218,A6122,2600,Operation Adjutant Volume 4 part 3 - M J Brown diary 1958,1958 - 1958,1958,1958,Open with exception,Canberra,True,106
30485219,A6122,2601,Operation Adjutant Volume 4 part 4 - M J Brown Miscellaneous notes,1958 - 1958,1958,1958,Open,Canberra,True,34
30485220,A6122,2602,Operation Adjutant Volume 4 part 5 - M J Brown Statement to ASIO officers,1958 - 1958,1958,1958,Open,Canberra,True,15
30485221,A6122,2603,Operation Adjutant Volume 4 part 6 - M J Brown Recording procedures,1958 - 1958,1958,1958,Open,Canberra,True,14
30485222,A6122,2604,Operation Adjutant Volume 4 part 7 - M J Brown diary 1956,1956 - 1956,1956,1956,Open with exception,Canberra,True,211
30485223,A6122,2605,Operation Adjutant Volume 4 part 8 - M J Brown Original exhibits envelope,1958 - 1958,1958,1958,Open,Canberra,True,15
30485224,A6122,2598,Operation Adjutant Volume 4 part 1 - Journal of M J Brown,1958 - 1958,1958,1958,Open,Canberra,True,13
30485225,A6122,2607,Women's Liberation Movement NSW Volume 2,1971 - 1971,1971,1971,Open with exception,Canberra,True,143
30485230,A6122,2609,Hubbard Association of Scientologists International aka Church of the New Faith aka Church of Scientology Volume 2,1966 - 1969,1966,1969,Open with exception,Canberra,True,263
30485231,A6122,2610,Hubbard Association of Scientologists International aka Church of the New Faith aka Church of Scientology Volume 3,1970 - 1976,1970,1976,Open with exception,Canberra,True,180
30485232,A6122,2611,Hubbard Association of Scientologists International aka Church of the New Faith aka Church of Scientology Volume 4,1976 - 1978,1976,1978,Open with exception,Canberra,False,0
30485233,A6122,2612,Hubbard Association of Scientologists International aka Church of the New Faith aka Church of Scientology Volume 5,1978 - 1979,1978,1979,Open with exception,Canberra,True,205
30485234,A6122,2613,Hubbard Association of Scientologists International aka Church of the New Faith aka Church of Scientology Volume 6,1980 - 1981,1980,1981,Open with exception,Canberra,False,0
30485235,A6122,2614,Hubbard Association of Scientologists International aka Church of the New Faith aka Church of Scientology Volume 7,1981 - 1983,1981,1983,Open with exception,Canberra,False,0
30485236,A6122,2615,Hubbard Association of Scientologists International aka Church of the New Faith aka Church of Scientology Volume 8,1983 - 1983,1983,1983,Open with exception,Canberra,False,0
30485246,A6122,2616,Women's Liberation Movement NSW Volume 3,1971 - 1971,1971,1971,Open with exception,Canberra,True,196
30485248,A6122,2618,Defence Warfare War Book NSW Volume 2,1957 - 1971,1957,1971,Open with exception,Canberra,False,0
30485249,A6122,2620,Defence Warfare War Book Qld Volume 2,1952 - 1971,1952,1971,Open with exception,Canberra,False,0
30485275,A6122,2623,CPA interest in industry migrants in trade unions Volume 2,1969 - 1973,1969,1973,Open with exception,Canberra,False,0
30485276,A6122,2624,CPA interest in industry migrants in trade unions Volume 3,1974 - 1983,1974,1983,Open with exception,Canberra,False,0
30485277,A6122,2621,Save Our Sons - Victoria Volume 2,1967 - 1969,1967,1969,Open with exception,Canberra,True,182
30485278,A6122,2622,Save Our Sons - Victoria Volume 3,1969 - 1973,1969,1973,Open with exception,Canberra,True,172
30485279,A6122,2626,Defence Warfare War Book Victoria Volume 2,1957 - 1967,1957,1967,Open with exception,Canberra,False,0
30485280,A6122,2627,Defence Warfare War Book Victoria Volume 3,1968 - 1973,1968,1973,Open with exception,Canberra,False,0
30485300,A6122,2629,"Heads of state Visit to Australia, Prime Minister Ky, Minister of South Vietnam - Intelligence Reports Volume 1",1966 - 1967,1966,1967,Open with exception,Canberra,False,0
30485301,A6122,2630,"Heads of state Visit to Australia, Prime Minister Ky, Minister of South Vietnam - Intelligence Reports Volume 2",1967 - 1967,1967,1967,Open with exception,Canberra,False,0
30485302,A6122,2631,"Heads of state Visit to Australia, Prime Minister Ky, Minister of South Vietnam - Intelligence Reports Volume 3",1967 - 1967,1967,1967,Open with exception,Canberra,False,0
30485303,A6122,2632,"Heads of state Visit to Australia, Prime Minister Ky, Minister of South Vietnam - Intelligence Reports Volume 4",1966 - 1967,1966,1967,Open with exception,Canberra,False,0
30485304,A6122,2633,"Heads of state Visit to Australia, Prime Minister Ky, Minister of South Vietnam - Intelligence Reports Volume 5",1967 - 1967,1967,1967,Open,Canberra,False,0
30485305,A6122,2634,"Heads of state Visit to Australia, Prime Minister Ky, Minister of South Vietnam - Intelligence Reports Volume 6",1967 - 1967,1967,1967,Open,Canberra,False,0
30485306,A6122,2635,Women's Liberation Movement NSW Volume 4,1971 - 1972,1971,1972,Open with exception,Canberra,True,197
30485307,A6122,2636,Women's Liberation Movement NSW Volume 5,1971 - 1972,1971,1972,Open with exception,Canberra,True,199
30485363,A6122,2637,"Operation Adjutant Volume 5 part 1 - General court martial proceedings, SAC Michael Julien Brown 17 December 1958",1958 - 1958,1958,1958,Open with exception,Canberra,False,0
30485364,A6122,2638,"Operation Adjutant Volume 5 part 2 - General court martial proceedings, SAC Michael Julien Brown 17 December 1958",1958 - 1958,1958,1958,Open with exception,Canberra,True,219
30485365,A6122,2639,Operation Adjutant Volume 7 part 1 - M J Brown diary ( photographic copy of pages from the personal diaries ),1955 - 1957,1955,1957,Open,Canberra,True,45
30485366,A6122,2640,"Heads of state Visit to Australia, Prime Minister Ky, Minister of South Vietnam - Intelligence Reports Volume 7",1967 - 1967,1967,1967,Open with exception,Canberra,False,0
30485367,A6122,2641,"Heads of state Visit to Australia, Prime Minister Ky, Minister of South Vietnam - Intelligence Reports Volume 8",1967 - 1967,1967,1967,Open with exception,Canberra,False,0
30485368,A6122,2642,"Heads of state Visit to Australia, Prime Minister Ky, Minister of South Vietnam - Intelligence Reports Volume 9",1967 - 1967,1967,1967,Open with exception,Canberra,False,0
30485369,A6122,2643,"Heads of state Visit to Australia, Prime Minister Ky, Minister of South Vietnam - Intelligence Reports Volume 10",1967 - 1968,1967,1968,Open with exception,Canberra,False,0
30485409,A6122,2647,Operation Adjutant Volume 7 Part 4 Address book,1957 - 1957,1957,1957,Open,Canberra,True,22
30485410,A6122,2646,Operation Adjutant Volume 7 Part 3 RAF Court of Enquiry re: Brown's escape,1958 - 1958,1958,1958,Open,Canberra,True,35
30485411,A6122,2645,Operation Adjutant Volume 7 Part 2 Proof of evidence,1958 - 1958,1958,1958,Open with exception,Canberra,True,52
30485412,A6122,2648,Operation Adjutant Volume 7 Part 5 Maps of no. 8 JSTU,1957 - 1957,1957,1957,Open,Canberra,True,4
30485429,A6122,2649,"Save Our Sons, New South Wales Volume 6",1970 - 1973,1970,1973,Open with exception,Canberra,True,70
30485430,A6122,2650,Women's Liberation Movement NSW Volume 6,1972 - 1972,1972,1972,Open with exception,Canberra,True,168
30485466,A6122,2651,Women's Liberation Movement NSW Volume 7,1972 - 1972,1972,1972,Open with exception,Canberra,True,159
30485467,A6122,2652,Women's Liberation Movement NSW Volume 8,1972 - 1973,1972,1973,Open with exception,Canberra,True,174
30485468,A6122,2653,Women's Liberation Movement NSW Volume 9,1973 - 1980,1973,1980,Open with exception,Canberra,True,140
30485503,A6122,2655,Committee in Defiance of the National Service Act,1969 - 1969,1969,1969,Open with exception,Canberra,False,0
30485504,A6122,2656,Committee in Defiance of the National Service Act,1969 - 1970,1969,1970,Open with exception,Canberra,False,0
30485505,A6122,2657,Committee in Defiance of the National Service Act,1970 - 1971,1970,1971,Open with exception,Canberra,False,0
30485597,A6122,2659,Records of conversation between DG ASIO and the Prime Minister Volume 8,1976 - 1976,1976,1976,Open,Canberra,False,0
30485599,A6122,2660,Communist Party of Australia - South Australia - Undercover Addresses Volume 1,1952 - 1977,1952,1977,Open with exception,Canberra,False,0
30485628,A6122,2662,Self - Management Group - Formerly Revolutionary Socialist Party - Industrial Activity Volume 2,1972 - 1978,1972,1978,Open with exception,Canberra,True,87
30485646,A6122,2664,Self - Management Group - Formerly Revolutionary Socialist Party QLD Volume 2,1970 - 1971,1970,1971,Open with exception,Canberra,False,0
30485649,A6122,2665,Self-Management Group formerly Revolutionary Socialist Party Queensland Volume 3,1970 - 1971,1970,1971,Open with exception,Canberra,False,0
30485650,A6122,2666,Self-Management Group formerly Revolutionary Socialist Party Queensland Volume 4,1971 - 1972,1971,1972,Open with exception,Canberra,False,0
30485651,A6122,2667,Self-Management Group formerly Revolutionary Socialist Party Queensland Volume 5,1972 - 1973,1972,1973,Open with exception,Canberra,False,0
30485652,A6122,2668,Self-Management Group formerly Revolutionary Socialist Party Queensland Volume 6,1972 - 1974,1972,1974,Open with exception,Canberra,True,207
30485653,A6122,2669,Self-Management Group formerly Revolutionary Socialist Party Queensland Volume 7,1974 - 1976,1974,1976,Open with exception,Canberra,True,252
30485654,A6122,2670,Self-Management Group formerly Revolutionary Socialist Party Queensland Volume 8,1977 - 1982,1977,1982,Open with exception,Canberra,True,30
30485694,A6122,2672,FILEF - Federation of Italian migrant workers and their families Volume 2,1975 - 1976,1975,1976,Open with exception,Canberra,False,0
30485695,A6122,2673,FILEF - Federation of Italian migrant workers and their families Volume 3,1976 - 1977,1976,1977,Open with exception,Canberra,False,0
30485802,A6122,2674,"Magazine -""Challenge"" ( CONNOLLY a member of the Editorial Board )",1955 - 1955,1955,1955,Open,Canberra,False,0
30485803,A6122,2677,FILEF - Federation of Italian Migrant Workers and Their Families Volume 4,1977 - 1978,1977,1978,Open with exception,Canberra,False,0
30485804,A6122,2678,FILEF - Federation of Italian Migrant Workers and Their Families Volume 5,1975 - 1979,1975,1979,Open with exception,Canberra,False,0
30485805,A6122,2679,FILEF - Federation of Italian Migrant Workers and Their Families Volume 6,1980 - 1986,1980,1986,Open with exception,Canberra,False,0
30485958,A6122,2681,Students In Dissent Volume 2,1968 - 1969,1968,1969,Open with exception,Canberra,False,0
30485959,A6122,2682,Students In Dissent Volume 3,1968 - 1970,1968,1970,Open with exception,Canberra,False,0
30485960,A6122,2683,Students In Dissent Volume 4,1970 - 1980,1970,1980,Open with exception,Canberra,False,0
30485998,A6122,2684,Campaign for an Independent East Timor Volume 13,1978 - 1978,1978,1978,Open with exception,Canberra,True,184
30485999,A6122,2685,Campaign for an Independent East Timor Volume 14,1978 - 1979,1978,1979,Open with exception,Canberra,True,129
30486000,A6122,2686,Campaign for an Independent East Timor Volume 15,1979 - 1985,1979,1985,Open with exception,Canberra,False,0
30715067,A6122,2046,"Catalogues - Olinda Film Festival 1952; and Olinda Preview, January 25-28, 1952 -  [Melbourne Film Festival - Volume 1]",1952 - 1985,1952,1985,Open,Canberra,False,0
30820422,A6122,2430,Spoiling Operations - Publications A,1967 - 1967,1967,1967,Not yet examined,Canberra,False,0
30820423,A6122,2431,Spoiling Operations - Publications B,1961 - 1965,1961,1965,Not yet examined,Canberra,False,0
30820424,A6122,2432,Spoiling Operations - Publications C,1949 - 1969,1949,1969,Open with exception,Canberra,False,0
30820475,A6122,2433,Ananda Marga - Intelligence briefs relating to investigations of Ananda Marga in Australia Volume 1,1977 - 1978,1977,1978,Open with exception,Canberra,False,0
30820476,A6122,2434,Ananda Marga - Intelligence briefs relating to investigations of Ananda Marga in Australia Volume 2,1978 - 1987,1978,1987,Open with exception,Canberra,False,0
30820603,A6122,2446,Legal briefs on the issues and problems associated with interning individuals & their families ( Policy book on detention & restriction in the time of emergency ) Vol 1,1950 - 1954,1950,1954,Open with exception,Canberra,False,0
30820604,A6122,2447,"Legal briefs on the issues and problems associated with interning individuals & their families ( AARONS, Laurence ) Vol 1",1950 - 1974,1950,1974,Open with exception,Canberra,False,0
30820605,A6122,2448,"Legal briefs on the issues and problems associated with interning individuals & their families ( AARONS, Annette ) Vol 1",1949 - 1973,1949,1973,Open with exception,Canberra,False,0
30820606,A6122,2449,"Legal briefs on the issues and problems associated with interning individuals & their families ( AARONS, Brian David ) Vol 1",1970 - 1974,1970,1974,Open with exception,Canberra,False,0
30820607,A6122,2450,"Legal briefs on the issues and problems associated with interning individuals & their families ( AARONS, Carol ) Vol 1",1953 - 1973,1953,1973,Open with exception,Canberra,False,0
30820608,A6122,2451,"Legal briefs on the issues and problems associated with interning individuals & their families ( AARONS, Patricia ) Vol 1",1971 - 1973,1971,1973,Open with exception,Canberra,False,0
30820609,A6122,2452,"Legal briefs on the issues and problems associated with interning individuals & their families ( AARONS, Elizabeth  ) Vol 1",1951 - 1962,1951,1962,Open with exception,Canberra,False,0
30820610,A6122,2453,"Legal briefs on the issues and problems associated with interning individuals & their families ( AARONS, Eric John ) Vol 1",1949 - 1974,1949,1974,Open with exception,Canberra,False,0
30820611,A6122,2454,"Lists of people to be interned upon the commencement of the war, including those suspected of espionage -aliens emergency measures numerical list of briefs Vol 2",1950 - 1950,1950,1950,Open,Canberra,False,0
30820612,A6122,2455,"Lists of people to be interned upon the commencement of the war, including those suspected of espionage -aliens emergency measures numerical list of briefs Vol 3",1950 - 1950,1950,1950,Open,Canberra,False,0
30820613,A6122,2456,"Defence Warfare Warbook and preparations for war, prosciption of subversive organisations in war time Volume 1",1943 - 1958,1943,1958,Open with exception,Canberra,False,0
